n,wr,total_pips,pf,avg,tf,pair,strat,params,spread,bars
17,5.88235294117647,-268.1834447280323,0.020096210077544835,-15.775496748707784,M15,USDJPY,supertrend,"(14, 3.0, 14, 2.5, 4.0)",13,5000
293,5.802047781569966,-2523.128178695243,0.1388710335565034,-8.61135897165612,M15,GBPUSD,donchian,"(20, 14, 1.5, 2.5)",10,5000
52,5.769230769230769,-492.0780691220017,0.13138737012396692,-9.463039790807725,M15,GBPUSD,supertrend,"(10, 2.0, 14, 1.5, 2.5)",10,5000
123,5.691056910569105,-1065.6076914527919,0.10837268235316432,-8.663477166282862,M15,GBPUSD,supertrend,"(5, 1.5, 14, 1.5, 2.5)",10,5000
18,5.555555555555555,-193.7445168739016,0.12790285330853018,-10.763584270772311,M15,EURUSD,supertrend,"(20, 3.0, 21, 2.0, 3.5)",9,5000
108,5.555555555555555,-1449.7897913163392,0.1048523004438239,-13.423979549225363,M30,USDCHF,donchian,"(100, 21, 2.0, 3.0)",12,5000
216,5.555555555555555,-1976.725852699371,0.1153076243858621,-9.151508577311903,M15,GBPUSD,keltner,"(20, 1.5, 14, 1.5, 2.5)",10,5000
55,5.454545454545454,-507.0035246588378,0.10376544815747794,-9.21824590288796,M15,GBPUSD,ema_macd,"(5, 13, 50, 14, 1.5, 2.5)",10,5000
55,5.454545454545454,-513.6177473839876,0.10618860932568017,-9.338504497890684,M15,GBPUSD,ema_macd,"(5, 13, 50, 10, 1.5, 2.5)",10,5000
440,5.454545454545454,-4251.296509011404,0.14760593811169634,-9.662037520480464,M30,GBPUSD,donchian,"(10, 14, 1.0, 2.0)",10,5000
56,5.357142857142857,-891.9054777400115,0.1042526701280633,-15.926883531071635,M30,GBPUSD,ema_macd,"(5, 13, 50, 10, 1.5, 2.5)",10,5000
57,5.263157894736842,-525.5049420781543,0.12406682297746971,-9.219384948739549,M15,GBPUSD,supertrend,"(7, 2.0, 14, 1.5, 2.5)",10,5000
57,5.263157894736842,-886.3717872661958,0.10653731167105426,-15.550382232740278,M30,GBPUSD,ema_macd,"(5, 13, 50, 14, 1.5, 2.5)",10,5000
153,5.228758169934641,-2042.0359782243868,0.08453668588599204,-13.346640380551548,M30,USDCHF,keltner,"(50, 2.0, 21, 2.0, 3.0)",12,5000
134,5.223880597014925,-1197.7573835208,0.09936332452091591,-8.938487936722387,M15,AUDUSD,keltner,"(30, 2.0, 21, 2.0, 3.0)",9,5000
58,5.172413793103448,-564.5494446844509,0.17448486820635212,-9.733611115249154,M30,USDJPY,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",13,5000
39,5.128205128205128,-489.65445656344855,0.09430512372970733,-12.55524247598586,M15,USDJPY,supertrend,"(10, 2.0, 14, 2.0, 3.0)",13,5000
176,5.113636363636364,-1622.454408405445,0.08962074442042749,-9.21849095684912,M15,AUDUSD,donchian,"(50, 21, 2.0, 3.0)",9,5000
40,5.0,-309.7791423521179,0.1349668449748476,-7.744478558802948,M30,AUDUSD,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",9,5000
141,4.964539007092199,-1354.7610234610108,0.08589019487768047,-9.608234208943339,M15,EURUSD,keltner,"(30, 2.0, 21, 2.0, 3.0)",9,5000
142,4.929577464788732,-1910.6185324488897,0.0805158731577158,-13.455060087668237,M30,USDCHF,keltner,"(30, 2.0, 21, 2.0, 3.0)",12,5000
21,4.761904761904762,-268.8038123611733,0.03378817824320841,-12.800181541008252,M15,USDJPY,supertrend,"(14, 2.5, 14, 2.0, 3.0)",13,5000
64,4.6875,-582.0548845944872,0.09369068570734725,-9.094607571788863,M15,GBPUSD,ema_macd,"(3, 10, 50, 14, 1.5, 2.5)",10,5000
416,4.567307692307692,-4462.547618944079,0.13969631530234683,-10.727277930154035,M30,USDJPY,donchian,"(10, 14, 1.0, 2.0)",13,5000
66,4.545454545454546,-496.58343218080944,0.11891443183858513,-7.523991396678931,M30,AUDUSD,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",9,5000
88,4.545454545454546,-1169.6766279018393,0.0654839959845593,-13.291779862520901,M15,USDJPY,keltner,"(20, 2.0, 14, 2.0, 3.0)",13,5000
358,4.4692737430167595,-3233.641702353426,0.0964457066299778,-9.032518721657615,M15,GBPUSD,rsi,"(7, 75, 25, 14, 1.5, 2.5)",10,5000
45,4.444444444444445,-335.242223154073,0.11001258540131337,-7.449827181201622,M15,EURUSD,supertrend,"(10, 2.0, 14, 1.5, 2.5)",9,5000
23,4.3478260869565215,-292.8520592549148,0.03109987082692333,-12.732698228474558,M15,USDJPY,supertrend,"(10, 2.5, 14, 2.0, 3.0)",13,5000
278,4.316546762589928,-2933.6245195580836,0.1289676348214962,-10.552606185460732,M30,USDJPY,keltner,"(20, 1.0, 14, 1.0, 2.0)",13,5000
47,4.25531914893617,-346.7229405570404,0.1032340611547814,-7.377083841639157,M15,EURUSD,supertrend,"(7, 2.0, 14, 1.5, 2.5)",9,5000
24,4.166666666666666,-166.43251927362599,0.09466781705332535,-6.934688303067749,M15,AUDUSD,ema_macd,"(8, 21, 100, 14, 1.5, 2.5)",9,5000
96,4.166666666666666,-967.9485105745257,0.059060785936910415,-10.08279698515131,M15,GBPUSD,rsi,"(14, 80, 20, 14, 1.5, 2.5)",10,5000
100,4.0,-770.3826899376999,0.07280846788710216,-7.703826899376999,M15,AUDUSD,rsi,"(14, 80, 20, 14, 1.5, 2.5)",9,5000
430,3.953488372093023,-3376.5146543867927,0.10931416020697718,-7.852359661364634,M30,AUDUSD,donchian,"(10, 14, 1.0, 2.0)",9,5000
102,3.9215686274509802,-723.3581720787407,0.09029180414556522,-7.091746785085693,M15,AUDUSD,supertrend,"(5, 1.5, 14, 1.5, 2.5)",9,5000
230,3.91304347826087,-1750.992606870448,0.1256097528212915,-7.6130113342193395,M30,AUDUSD,keltner,"(20, 1.0, 14, 1.0, 2.0)",9,5000
78,3.8461538461538463,-854.4704757007196,0.11175117297785658,-10.954749688470764,M30,USDJPY,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",13,5000
81,3.7037037037037033,-797.4155471366055,0.09403160042443946,-9.844636384402536,M30,USDCHF,ema_macd,"(5, 13, 30, 14, 1.5, 2.0)",12,5000
109,3.669724770642202,-1170.2692846524908,0.08995310801927092,-10.736415455527439,M30,USDCHF,rsi,"(14, 80, 20, 14, 1.5, 2.5)",12,5000
266,3.3834586466165413,-2612.150189879092,0.080785344092721,-9.82011349578606,M30,USDCHF,rsi,"(21, 65, 35, 14, 1.5, 2.5)",12,5000
269,3.3457249070631967,-2278.078591134566,0.11268875589967559,-8.468693647340395,M15,USDJPY,rsi,"(14, 70, 30, 14, 1.5, 2.5)",13,5000
120,3.3333333333333335,-850.2922763152587,0.06707225203125693,-7.085768969293823,M15,EURUSD,supertrend,"(5, 1.5, 14, 1.5, 2.5)",9,5000
94,3.1914893617021276,-723.4563000938299,0.06281781950644937,-7.696343618019467,M15,EURUSD,rsi,"(14, 80, 20, 14, 1.5, 2.5)",9,5000
128,3.125,-1668.0772971787633,0.042618988964587885,-13.031853884209088,M15,USDJPY,keltner,"(30, 2.0, 21, 2.0, 3.0)",13,5000
130,3.076923076923077,-1659.5141735459538,0.042829484894704714,-12.765493642661182,M15,USDJPY,keltner,"(50, 2.0, 21, 2.0, 3.0)",13,5000
386,2.849740932642487,-3253.1956021472824,0.0925816900717743,-8.427967881210577,M15,USDJPY,rsi,"(7, 75, 25, 14, 1.5, 2.5)",13,5000
188,2.6595744680851063,-1367.4164641136647,0.06306012680373878,-7.2734918303918334,M15,AUDUSD,keltner,"(20, 1.5, 14, 1.5, 2.5)",9,5000
114,2.631578947368421,-1315.4877680675522,0.0527527314786346,-11.539366386557475,M15,USDJPY,donchian,"(100, 21, 2.0, 3.0)",13,5000
40,2.5,-401.082872197685,0.07953013761938221,-10.027071804942125,M15,USDJPY,supertrend,"(10, 2.0, 14, 1.5, 2.5)",13,5000
441,2.494331065759637,-3671.3978275702475,0.07297720964266988,-8.325165141882648,M30,EURUSD,donchian,"(10, 14, 1.0, 2.0)",9,5000
244,2.459016393442623,-1738.5073852217597,0.06571149833849231,-7.125030267302294,M15,AUDUSD,rsi,"(21, 65, 35, 14, 1.5, 2.5)",9,5000
41,2.4390243902439024,-329.9334436079837,0.1282858271682776,-8.047157161170334,M30,EURUSD,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",9,5000
373,2.4128686327077746,-3776.2112352112376,0.05655952520424453,-10.123890711022085,M30,USDCHF,rsi,"(7, 75, 25, 14, 1.5, 2.5)",12,5000
166,2.4096385542168677,-1246.5084133881223,0.0546837403717303,-7.509086827639291,M15,AUDUSD,keltner,"(14, 1.5, 14, 1.5, 2.5)",9,5000
250,2.4,-2082.246846742068,0.11370465228178596,-8.328987386968272,M15,USDJPY,rsi,"(21, 65, 35, 14, 1.5, 2.5)",13,5000
209,2.3923444976076556,-2222.115278805935,0.05023838370963046,-10.632130520602558,M30,USDCHF,keltner,"(20, 1.5, 14, 1.5, 2.5)",12,5000
42,2.380952380952381,-349.6333623126958,0.05919812974565208,-8.324603864587996,M15,USDJPY,ema_macd,"(5, 13, 50, 10, 1.5, 2.5)",13,5000
303,2.31023102310231,-2202.2506273787076,0.06467640820223454,-7.268153885738309,M15,EURUSD,donchian,"(20, 14, 1.5, 2.5)",9,5000
260,2.307692307692308,-2667.007497846788,0.05835066544937339,-10.257721145564568,M30,USDCHF,rsi,"(14, 70, 30, 14, 1.5, 2.5)",12,5000
141,2.127659574468085,-1477.406917511883,0.050422610956597794,-10.478063244765128,M30,USDCHF,supertrend,"(5, 1.5, 14, 1.5, 2.5)",12,5000
380,2.1052631578947367,-2754.1629263781333,0.05683608823744955,-7.247797174679298,M15,EURUSD,rsi,"(7, 75, 25, 14, 1.5, 2.5)",9,5000
48,2.083333333333333,-466.5525071282872,0.06914159199342601,-9.719843898505983,M15,USDJPY,supertrend,"(7, 2.0, 14, 1.5, 2.5)",13,5000
97,2.0618556701030926,-1015.4117538834385,0.04154335506584431,-10.468162411169468,M15,USDJPY,rsi,"(14, 80, 20, 14, 1.5, 2.5)",13,5000
49,2.0408163265306123,-505.6425620361249,0.07355736026756528,-10.319235959920917,M30,USDCHF,ema_macd,"(5, 13, 50, 14, 1.5, 2.5)",12,5000
298,2.013422818791946,-3212.281409963796,0.05030727349609653,-10.779467818670456,M30,USDCHF,donchian,"(20, 14, 1.5, 2.5)",12,5000
301,1.9933554817275747,-2208.7273822038396,0.049338234244087814,-7.3379647249297,M15,AUDUSD,donchian,"(20, 14, 1.5, 2.5)",9,5000
258,1.937984496124031,-1946.3594533384353,0.0410327774526804,-7.544028888908664,M15,EURUSD,rsi,"(21, 65, 35, 14, 1.5, 2.5)",9,5000
157,1.910828025477707,-1425.3789274765911,0.011888329676967943,-9.07884667182542,M15,USDCHF,rsi,"(14, 75, 25, 14, 2.0, 3.0)",12,5000
278,1.7985611510791366,-2398.6746858948727,0.04892212572831443,-8.628326208254938,M30,EURUSD,keltner,"(20, 1.0, 14, 1.0, 2.0)",9,5000
167,1.7964071856287425,-1798.3721971954983,0.041455978791736896,-10.76869579158981,M30,USDCHF,keltner,"(14, 1.5, 14, 1.5, 2.5)",12,5000
57,1.7543859649122806,-660.6562303328576,0.03351324151723598,-11.590460181278203,M15,USDCHF,supertrend,"(10, 2.0, 14, 2.5, 4.0)",12,5000
171,1.7543859649122806,-1315.0656593396675,0.04536748426578186,-7.690442452278758,M15,EURUSD,keltner,"(14, 1.5, 14, 1.5, 2.5)",9,5000
171,1.7543859649122806,-2094.7681772541087,0.0331258950466892,-12.25010629973163,M15,USDJPY,donchian,"(50, 21, 2.0, 3.0)",13,5000
58,1.7241379310344827,-677.2496901241044,0.045763549916631105,-11.676718795243179,M30,GBPUSD,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",10,5000
59,1.694915254237288,-430.5417932305191,0.03885149803240921,-7.297318529330832,M15,AUDUSD,ema_macd,"(5, 13, 50, 14, 1.5, 2.5)",9,5000
59,1.694915254237288,-433.49162745622726,0.0408184324827957,-7.347315719597073,M15,AUDUSD,ema_macd,"(5, 13, 50, 10, 1.5, 2.5)",9,5000
127,1.574803149606299,-1272.9708693013686,0.026619954489407724,-10.02339267166432,M15,USDJPY,supertrend,"(5, 1.5, 14, 1.5, 2.5)",13,5000
65,1.5384615384615385,-459.4837090143058,0.03649362987941351,-7.068980138681628,M15,AUDUSD,ema_macd,"(3, 10, 50, 14, 1.5, 2.5)",9,5000
395,1.5189873417721518,-2910.4926538898662,0.02677577145402436,-7.368335832632573,M15,AUDUSD,rsi,"(7, 75, 25, 14, 1.5, 2.5)",9,5000
198,1.5151515151515151,-1560.7938471970417,0.038499908478944654,-7.882797208065867,M15,EURUSD,keltner,"(20, 1.5, 14, 1.5, 2.5)",9,5000
469,1.4925373134328357,-3133.7342656415944,0.04416468633495596,-6.681736174075894,M15,GBPUSD,donchian,"(10, 14, 1.0, 2.0)",10,5000
272,1.4705882352941175,-2053.729445161901,0.04319650031160028,-7.550475901330518,M15,AUDUSD,rsi,"(14, 70, 30, 14, 1.5, 2.5)",9,5000
70,1.4285714285714286,-595.7028662844112,0.04104338620308938,-8.51004094692016,M30,EURUSD,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",9,5000
74,1.3513513513513513,-613.1242602371287,0.049622568329252575,-8.285462976177415,M15,USDJPY,ema_macd,"(5, 13, 30, 14, 1.5, 2.0)",13,5000
298,1.342281879194631,-2766.008412986978,0.05592939404795683,-9.281907426130799,M15,USDJPY,donchian,"(20, 14, 1.5, 2.5)",13,5000
84,1.1904761904761905,-629.4787336388544,0.021639168705793427,-7.4937944480816,M15,AUDUSD,ema_macd,"(5, 13, 30, 14, 1.5, 2.0)",9,5000
276,1.0869565217391304,-2129.04289812009,0.02673462911114031,-7.713923543913369,M15,EURUSD,rsi,"(14, 70, 30, 14, 1.5, 2.5)",9,5000
109,0.9174311926605505,-751.9309428117961,0.012421657153235637,-6.898449016621982,M15,USDCHF,rsi,"(14, 80, 20, 14, 1.5, 2.5)",12,5000
258,0.7751937984496124,-1778.7631009797033,0.026993364731387068,-6.8944306239523385,M15,GBPUSD,keltner,"(20, 1.0, 14, 1.0, 2.0)",10,5000
445,0.44943820224719105,-2982.2115594765037,0.02541288249795174,-6.701599010059559,M15,USDJPY,donchian,"(10, 14, 1.0, 2.0)",13,5000
258,0.3875968992248062,-1332.0583312848219,0.006954685639530466,-5.163016787925666,M15,AUDUSD,keltner,"(20, 1.0, 14, 1.0, 2.0)",9,5000
443,0.2257336343115124,-3358.552245684201,0.008195092290385177,-7.581382044433862,M30,USDCHF,donchian,"(10, 14, 1.0, 2.0)",12,5000
456,0.21929824561403508,-2398.2722059660746,0.003874780823776327,-5.25936887273262,M15,AUDUSD,donchian,"(10, 14, 1.0, 2.0)",9,5000
13,0.0,-131.96204431095038,0.0,-10.15092648545772,M15,USDCHF,supertrend,"(20, 3.0, 21, 2.0, 3.5)",12,5000
19,0.0,-143.29700685826288,0.0,-7.541947729382256,M15,EURUSD,ema_macd,"(8, 21, 100, 14, 1.5, 2.5)",9,5000
15,0.0,-161.127463476195,0.0,-10.741830898413001,M15,USDCHF,supertrend,"(10, 3.0, 14, 2.0, 3.0)",12,5000
13,0.0,-179.82616093495162,0.0,-13.832781610380893,M15,USDCHF,supertrend,"(14, 3.0, 14, 2.5, 4.0)",12,5000
19,0.0,-197.68480189465757,0.0,-10.404463257613557,M15,USDCHF,supertrend,"(14, 2.5, 14, 2.0, 3.0)",12,5000
15,0.0,-202.99424288062937,0.0,-13.532949525375292,M15,USDJPY,supertrend,"(10, 3.0, 14, 2.0, 3.0)",13,5000
32,0.0,-204.1623472379139,0.0,-6.38007335118481,M15,USDCHF,ema_macd,"(8, 21, 100, 14, 1.5, 2.5)",12,5000
23,0.0,-225.04193253739092,0.0,-9.78443184945178,M15,USDCHF,supertrend,"(10, 2.5, 14, 2.0, 3.0)",12,5000
46,0.0,-227.96242841505827,0.0,-4.955704965544745,M15,EURUSD,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",9,5000
54,0.0,-239.29903060966205,0.0,-4.431463529808557,M15,USDCHF,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",12,5000
42,0.0,-254.98184689054142,0.0,-6.0709963545367005,M15,USDJPY,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",13,5000
26,0.0,-266.28447826044805,0.0,-10.241710702324925,M15,USDJPY,ema_macd,"(8, 21, 100, 14, 1.5, 2.5)",13,5000
18,0.0,-273.4080578974641,0.0,-15.189336549859117,M15,USDJPY,supertrend,"(20, 3.0, 21, 2.0, 3.5)",13,5000
24,0.0,-284.96146458778185,0.0,-11.873394357824244,M30,USDCHF,ema_macd,"(8, 21, 100, 14, 1.5, 2.5)",12,5000
59,0.0,-305.59142422365244,0.0,-5.179515664807669,M15,AUDUSD,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",9,5000
71,0.0,-316.58130256210336,0.0,-4.458891585381737,M15,USDCHF,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",12,5000
46,0.0,-341.9436426225974,0.0,-7.433557448317335,M15,EURUSD,ema_macd,"(5, 13, 50, 14, 1.5, 2.5)",9,5000
46,0.0,-348.1590080390818,0.0,-7.5686740878061265,M15,EURUSD,ema_macd,"(5, 13, 50, 10, 1.5, 2.5)",9,5000
49,0.0,-356.3941406698667,0.0,-7.273349809589116,M15,EURUSD,ema_macd,"(3, 10, 50, 14, 1.5, 2.5)",9,5000
54,0.0,-358.9485459144903,0.0,-6.647195294712783,M15,USDCHF,ema_macd,"(5, 13, 50, 14, 1.5, 2.5)",12,5000
54,0.0,-367.1661588871767,0.0,-6.7993733127254945,M15,USDCHF,ema_macd,"(5, 13, 50, 10, 1.5, 2.5)",12,5000
53,0.0,-371.883252982752,0.0,-7.016665150617963,M15,USDCHF,supertrend,"(7, 2.0, 14, 1.5, 2.5)",12,5000
72,0.0,-379.1149095208657,0.0,-5.265484854456468,M15,EURUSD,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",9,5000
49,0.0,-379.9183231678427,0.0,-7.753435166690667,M30,USDCHF,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",12,5000
42,0.0,-382.47277033581213,0.0,-9.106494531805051,M15,USDJPY,ema_macd,"(5, 13, 50, 14, 1.5, 2.5)",13,5000
46,0.0,-389.5923517581624,0.0,-8.4693989512644,M15,USDCHF,ema_macd,"(5, 13, 100, 21, 2.0, 3.5)",12,5000
55,0.0,-400.6162540998681,0.0,-7.283931892724874,M15,GBPUSD,ema_macd,"(5, 13, 50, 14, 1.0, 2.0)",10,5000
64,0.0,-405.7111606508158,0.0,-6.339236885168997,M15,USDJPY,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",13,5000
78,0.0,-406.4737205139413,0.0,-5.21120154505053,M15,AUDUSD,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",9,5000
62,0.0,-406.89723161990815,0.0,-6.562858574514648,M15,USDCHF,ema_macd,"(3, 10, 50, 14, 1.5, 2.5)",12,5000
57,0.0,-418.7294953348952,0.0,-7.346131497103425,M15,USDCHF,supertrend,"(10, 2.0, 14, 1.5, 2.5)",12,5000
54,0.0,-478.59806121932536,0.0,-8.862927059617137,M15,USDCHF,ema_macd,"(5, 13, 50, 14, 2.0, 3.0)",12,5000
54,0.0,-478.59806121932536,0.0,-8.862927059617137,M15,USDCHF,ema_macd,"(5, 13, 50, 14, 2.0, 4.0)",12,5000
63,0.0,-498.60388058580634,0.0,-7.914347310885815,M15,EURUSD,ema_macd,"(5, 13, 30, 14, 1.5, 2.0)",9,5000
56,0.0,-510.0944615933713,0.0,-9.108829671310202,M15,USDJPY,ema_macd,"(3, 10, 50, 14, 1.5, 2.5)",13,5000
78,0.0,-542.3777104395324,0.0,-6.9535603902504155,M15,GBPUSD,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",10,5000
57,0.0,-558.3059937798573,0.0,-9.794841996137848,M15,USDCHF,supertrend,"(10, 2.0, 14, 2.0, 3.0)",12,5000
85,0.0,-574.7043474398583,0.0,-6.76122761693951,M15,USDCHF,ema_macd,"(5, 13, 30, 14, 1.5, 2.0)",12,5000
36,0.0,-576.9223664969692,0.0,-16.02562129158248,M30,USDCHF,ema_macd,"(5, 13, 100, 21, 2.0, 3.5)",12,5000
49,0.0,-584.0770998604039,0.0,-11.91994081347763,M30,USDCHF,ema_macd,"(5, 13, 50, 10, 1.5, 2.5)",12,5000
90,0.0,-667.5339192038442,0.0,-7.4170435467093805,M30,USDCHF,ema_macd,"(3, 8, 50, 14, 1.0, 1.8)",12,5000
49,0.0,-759.8366463356876,0.0,-15.50687033338138,M30,USDCHF,ema_macd,"(5, 13, 50, 14, 2.0, 3.0)",12,5000
49,0.0,-759.8366463356876,0.0,-15.50687033338138,M30,USDCHF,ema_macd,"(5, 13, 50, 14, 2.0, 4.0)",12,5000
77,0.0,-855.5020667712342,0.0,-11.110416451574471,M30,USDCHF,ema_macd,"(3, 10, 50, 14, 1.5, 2.5)",12,5000
134,0.0,-944.835191079948,0.0,-7.0510088886563285,M15,USDCHF,supertrend,"(5, 1.5, 14, 1.5, 2.5)",12,5000
113,0.0,-1086.042108194637,0.0,-9.610992107917141,M15,USDCHF,keltner,"(20, 2.0, 14, 2.0, 3.0)",12,5000
126,0.0,-1243.3085881664613,0.0,-9.867528477511597,M15,USDCHF,donchian,"(100, 21, 2.0, 3.0)",12,5000
173,0.0,-1245.5721346650112,0.0,-7.199838928699487,M15,USDCHF,keltner,"(14, 1.5, 14, 1.5, 2.5)",12,5000
279,0.0,-1292.388254539112,0.0,-4.6322159660900075,M15,USDCHF,keltner,"(20, 1.0, 14, 1.0, 2.0)",12,5000
286,0.0,-1519.1965123102418,0.0,-5.311875917168678,M15,EURUSD,keltner,"(20, 1.0, 14, 1.0, 2.0)",9,5000
160,0.0,-1519.8060183526184,0.0,-9.498787614703865,M15,USDCHF,keltner,"(50, 2.0, 21, 2.0, 3.0)",12,5000
223,0.0,-1595.950352072195,0.0,-7.156728036198184,M15,USDCHF,keltner,"(20, 1.5, 14, 1.5, 2.5)",12,5000
173,0.0,-1605.0376933427137,0.0,-9.277674527992565,M15,USDCHF,keltner,"(30, 2.0, 21, 2.0, 3.0)",12,5000
154,0.0,-1609.7156543830233,0.0,-10.452699054435216,M15,USDJPY,keltner,"(14, 1.5, 14, 1.5, 2.5)",13,5000
256,0.0,-1700.739804934624,0.0,-6.643514863025875,M15,USDJPY,keltner,"(20, 1.0, 14, 1.0, 2.0)",13,5000
265,0.0,-1840.3897417678784,0.0,-6.944866950067466,M15,USDCHF,rsi,"(21, 65, 35, 14, 1.5, 2.5)",12,5000
196,0.0,-1857.9776086529548,0.0,-9.479477595168136,M15,USDCHF,donchian,"(50, 21, 2.0, 3.0)",12,5000
279,0.0,-1927.5153195314906,0.0,-6.908657059252654,M15,USDCHF,rsi,"(14, 70, 30, 14, 1.5, 2.5)",12,5000
195,0.0,-2077.5837401342746,0.0,-10.654275590432178,M15,USDJPY,keltner,"(20, 1.5, 14, 1.5, 2.5)",13,5000
280,0.0,-2154.6150140148247,0.0,-7.695053621481517,M30,USDCHF,keltner,"(20, 1.0, 14, 1.0, 2.0)",12,5000
467,0.0,-2177.9906434096133,0.0,-4.663791527643712,M15,USDCHF,donchian,"(10, 14, 1.0, 2.0)",12,5000
316,0.0,-2218.0626373469686,0.0,-7.019185561224584,M15,USDCHF,donchian,"(20, 14, 1.5, 2.5)",12,5000
480,0.0,-2606.3136925103727,0.0,-5.429820192729943,M15,EURUSD,donchian,"(10, 14, 1.0, 2.0)",9,5000
411,0.0,-2872.2866901550483,0.0,-6.988532092834667,M15,USDCHF,rsi,"(7, 75, 25, 14, 1.5, 2.5)",12,5000
